name,type,lat,lon
10488,H,520000.0,6985000.0
10489,H,525000.0,6985000.0
10490,H,530000.0,6985000.0
10491,H,535000.0,6985000.0
10492,H,540000.0,6985000.0
10493,H,545000.0,6985000.0
10494,H,550000.0,6985000.0
10495,H,555000.0,6985000.0
10496,H,560000.0,6985000.0
10497,H,565000.0,6985000.0
10498,H,570000.0,6985000.0
10499,H,575000.0,6985000.0
10500,H,580000.0,6985000.0
10501,H,585000.0,6985000.0
10502,H,590000.0,6985000.0
10503,H,595000.0,6985000.0
10504,H,600000.0,6985000.0
10505,H,605000.0,6985000.0
10506,H,610000.0,6985000.0
10507,H,615000.0,6985000.0
10508,H,620000.0,6985000.0
10509,H,625000.0,6985000.0
10510,H,630000.0,6985000.0
10511,H,635000.0,6985000.0
10512,H,640000.0,6985000.0
10513,H,645000.0,6985000.0
10514,H,650000.0,6985000.0
10515,H,655000.0,6985000.0
10516,H,660000.0,6985000.0
10517,H,665000.0,6985000.0
10518,H,670000.0,6985000.0
10519,H,675000.0,6985000.0
10520,H,680000.0,6985000.0
10521,H,685000.0,6985000.0
10522,H,690000.0,6985000.0
10523,H,695000.0,6985000.0
10524,H,700000.0,6985000.0
10525,H,705000.0,6985000.0
10526,H,710000.0,6985000.0
10527,H,715000.0,6985000.0
10528,H,720000.0,6985000.0
10529,H,725000.0,6985000.0
10530,H,730000.0,6985000.0
10556,H,185000.0,6990000.0
10557,H,190000.0,6990000.0
10558,H,195000.0,6990000.0
10559,H,200000.0,6990000.0
10560,H,205000.0,6990000.0
10561,H,210000.0,6990000.0
10562,H,215000.0,6990000.0
10563,H,220000.0,6990000.0
10564,H,225000.0,6990000.0
10565,H,230000.0,6990000.0
10566,H,235000.0,6990000.0
10567,H,240000.0,6990000.0
10568,H,245000.0,6990000.0
10569,H,250000.0,6990000.0
10570,H,255000.0,6990000.0
10571,H,260000.0,6990000.0
10572,H,265000.0,6990000.0
10573,H,270000.0,6990000.0
10574,H,275000.0,6990000.0
10575,H,280000.0,6990000.0
10576,H,285000.0,6990000.0
10577,H,290000.0,6990000.0
10578,H,295000.0,6990000.0
10579,H,300000.0,6990000.0
10580,H,305000.0,6990000.0
10581,H,310000.0,6990000.0
10582,H,315000.0,6990000.0
10583,H,320000.0,6990000.0
10584,H,325000.0,6990000.0
10585,H,330000.0,6990000.0
10586,H,335000.0,6990000.0
10587,H,340000.0,6990000.0
10588,H,345000.0,6990000.0
10589,H,350000.0,6990000.0
10590,H,355000.0,6990000.0
10591,H,360000.0,6990000.0
10592,H,365000.0,6990000.0
10593,H,370000.0,6990000.0
10594,H,375000.0,6990000.0
10595,H,380000.0,6990000.0
10596,H,385000.0,6990000.0
10597,H,390000.0,6990000.0
10598,H,395000.0,6990000.0
10599,H,400000.0,6990000.0
10600,H,405000.0,6990000.0
10601,H,410000.0,6990000.0
10602,H,415000.0,6990000.0
10603,H,420000.0,6990000.0
10604,H,425000.0,6990000.0
10605,H,430000.0,6990000.0
10606,H,435000.0,6990000.0
10607,H,440000.0,6990000.0
10608,H,445000.0,6990000.0
10609,H,450000.0,6990000.0
10610,H,455000.0,6990000.0
10611,H,460000.0,6990000.0
10612,H,465000.0,6990000.0
10613,H,470000.0,6990000.0
10614,H,475000.0,6990000.0
10615,H,480000.0,6990000.0
10616,H,485000.0,6990000.0
10617,H,490000.0,6990000.0
10618,H,495000.0,6990000.0
10619,H,500000.0,6990000.0
10620,H,505000.0,6990000.0
10621,H,510000.0,6990000.0
10622,H,515000.0,6990000.0
10623,H,520000.0,6990000.0
10624,H,525000.0,6990000.0
10625,H,530000.0,6990000.0
10626,H,535000.0,6990000.0
10627,H,540000.0,6990000.0
10628,H,545000.0,6990000.0
10629,H,550000.0,6990000.0
10630,H,555000.0,6990000.0
10631,H,560000.0,6990000.0
10632,H,565000.0,6990000.0
10633,H,570000.0,6990000.0
10634,H,575000.0,6990000.0
10635,H,580000.0,6990000.0
10636,H,585000.0,6990000.0
10637,H,590000.0,6990000.0
10638,H,595000.0,6990000.0
10639,H,600000.0,6990000.0
10640,H,605000.0,6990000.0
10641,H,610000.0,6990000.0
10642,H,615000.0,6990000.0
10643,H,620000.0,6990000.0
10644,H,625000.0,6990000.0
10645,H,630000.0,6990000.0
10646,H,635000.0,6990000.0
10647,H,640000.0,6990000.0
10648,H,645000.0,6990000.0
10649,H,650000.0,6990000.0
10650,H,655000.0,6990000.0
10651,H,660000.0,6990000.0
10652,H,665000.0,6990000.0
10653,H,670000.0,6990000.0
10654,H,675000.0,6990000.0
10655,H,680000.0,6990000.0
10656,H,685000.0,6990000.0
10657,H,690000.0,6990000.0
10658,H,695000.0,6990000.0
10659,H,700000.0,6990000.0
10660,H,705000.0,6990000.0
10661,H,710000.0,6990000.0
10662,H,715000.0,6990000.0
10663,H,720000.0,6990000.0
10664,H,725000.0,6990000.0
10690,H,180000.0,6995000.0
10691,H,185000.0,6995000.0
10692,H,190000.0,6995000.0
10693,H,195000.0,6995000.0
10694,H,200000.0,6995000.0
10695,H,205000.0,6995000.0
10696,H,210000.0,6995000.0
10697,H,215000.0,6995000.0
10698,H,220000.0,6995000.0
10699,H,225000.0,6995000.0
10700,H,230000.0,6995000.0
10701,H,235000.0,6995000.0
10702,H,240000.0,6995000.0
10703,H,245000.0,6995000.0
10704,H,250000.0,6995000.0
10705,H,255000.0,6995000.0
10706,H,260000.0,6995000.0
10707,H,265000.0,6995000.0
10708,H,270000.0,6995000.0
10709,H,275000.0,6995000.0
10710,H,280000.0,6995000.0
10711,H,285000.0,6995000.0
10712,H,290000.0,6995000.0
10713,H,295000.0,6995000.0
10714,H,300000.0,6995000.0
10715,H,305000.0,6995000.0
10716,H,310000.0,6995000.0
10717,H,315000.0,6995000.0
10718,H,320000.0,6995000.0
10719,H,325000.0,6995000.0
10720,H,330000.0,6995000.0
10721,H,335000.0,6995000.0
10722,H,340000.0,6995000.0
10723,H,345000.0,6995000.0
10724,H,350000.0,6995000.0
10725,H,355000.0,6995000.0
10726,H,360000.0,6995000.0
10727,H,365000.0,6995000.0
10728,H,370000.0,6995000.0
10729,H,375000.0,6995000.0
10730,H,380000.0,6995000.0
10731,H,385000.0,6995000.0
10732,H,390000.0,6995000.0
10733,H,395000.0,6995000.0
10734,H,400000.0,6995000.0
10735,H,405000.0,6995000.0
10736,H,410000.0,6995000.0
10737,H,415000.0,6995000.0
10738,H,420000.0,6995000.0
10739,H,425000.0,6995000.0
10740,H,430000.0,6995000.0
10741,H,435000.0,6995000.0
10742,H,440000.0,6995000.0
10743,H,445000.0,6995000.0
10744,H,450000.0,6995000.0
10745,H,455000.0,6995000.0
10746,H,460000.0,6995000.0
10747,H,465000.0,6995000.0
10748,H,470000.0,6995000.0
10749,H,475000.0,6995000.0
10750,H,480000.0,6995000.0
10751,H,485000.0,6995000.0
10752,H,490000.0,6995000.0
10753,H,495000.0,6995000.0
10754,H,500000.0,6995000.0
10755,H,505000.0,6995000.0
10756,H,510000.0,6995000.0
10757,H,515000.0,6995000.0
10758,H,520000.0,6995000.0
10759,H,525000.0,6995000.0
10760,H,530000.0,6995000.0
10761,H,535000.0,6995000.0
10762,H,540000.0,6995000.0
10763,H,545000.0,6995000.0
10764,H,550000.0,6995000.0
10765,H,555000.0,6995000.0
10766,H,560000.0,6995000.0
10767,H,565000.0,6995000.0
10768,H,570000.0,6995000.0
10769,H,575000.0,6995000.0
10770,H,580000.0,6995000.0
10771,H,585000.0,6995000.0
10772,H,590000.0,6995000.0
10773,H,595000.0,6995000.0
10774,H,600000.0,6995000.0
10775,H,605000.0,6995000.0
10776,H,610000.0,6995000.0
10777,H,615000.0,6995000.0
10778,H,620000.0,6995000.0
10779,H,625000.0,6995000.0
10780,H,630000.0,6995000.0
10781,H,635000.0,6995000.0
10782,H,640000.0,6995000.0
10783,H,645000.0,6995000.0
10784,H,650000.0,6995000.0
10785,H,655000.0,6995000.0
10786,H,660000.0,6995000.0
10787,H,665000.0,6995000.0
10788,H,670000.0,6995000.0
10789,H,675000.0,6995000.0
10790,H,680000.0,6995000.0
10791,H,685000.0,6995000.0
10792,H,690000.0,6995000.0
10793,H,695000.0,6995000.0
10794,H,700000.0,6995000.0
10795,H,705000.0,6995000.0
10796,H,710000.0,6995000.0
10797,H,715000.0,6995000.0
10798,H,720000.0,6995000.0
10799,H,725000.0,6995000.0
10826,H,185000.0,7000000.0
10828,H,195000.0,7000000.0
10829,H,200000.0,7000000.0
10830,H,205000.0,7000000.0
10831,H,210000.0,7000000.0
10832,H,215000.0,7000000.0
10833,H,220000.0,7000000.0
10834,H,225000.0,7000000.0
10835,H,230000.0,7000000.0
10836,H,235000.0,7000000.0
10837,H,240000.0,7000000.0
10838,H,245000.0,7000000.0
10839,H,250000.0,7000000.0
10840,H,255000.0,7000000.0
10841,H,260000.0,7000000.0
10842,H,265000.0,7000000.0
10843,H,270000.0,7000000.0
10844,H,275000.0,7000000.0
10845,H,280000.0,7000000.0
10846,H,285000.0,7000000.0
10847,H,290000.0,7000000.0
10848,H,295000.0,7000000.0
10849,H,300000.0,7000000.0
10850,H,305000.0,7000000.0
10851,H,310000.0,7000000.0
10852,H,315000.0,7000000.0
10853,H,320000.0,7000000.0
10854,H,325000.0,7000000.0
10856,H,335000.0,7000000.0
10857,H,340000.0,7000000.0
10858,H,345000.0,7000000.0
10859,H,350000.0,7000000.0
10860,H,355000.0,7000000.0
10861,H,360000.0,7000000.0
10862,H,365000.0,7000000.0
10863,H,370000.0,7000000.0
10864,H,375000.0,7000000.0
10865,H,380000.0,7000000.0
10866,H,385000.0,7000000.0
10867,H,390000.0,7000000.0
10868,H,395000.0,7000000.0
10869,H,400000.0,7000000.0
10870,H,405000.0,7000000.0
10871,H,410000.0,7000000.0
10872,H,415000.0,7000000.0
10873,H,420000.0,7000000.0
10874,H,425000.0,7000000.0
10875,H,430000.0,7000000.0
10876,H,435000.0,7000000.0
10877,H,440000.0,7000000.0
10878,H,445000.0,7000000.0
10879,H,450000.0,7000000.0
10880,H,455000.0,7000000.0
10881,H,460000.0,7000000.0
10882,H,465000.0,7000000.0
10883,H,470000.0,7000000.0
10884,H,475000.0,7000000.0
10885,H,480000.0,7000000.0
10886,H,485000.0,7000000.0
10887,H,490000.0,7000000.0
10888,H,495000.0,7000000.0
10889,H,500000.0,7000000.0
10890,H,505000.0,7000000.0
10891,H,510000.0,7000000.0
10892,H,515000.0,7000000.0
10893,H,520000.0,7000000.0
10894,H,525000.0,7000000.0
10895,H,530000.0,7000000.0
10896,H,535000.0,7000000.0
10897,H,540000.0,7000000.0
10898,H,545000.0,7000000.0
10899,H,550000.0,7000000.0
10900,H,555000.0,7000000.0
10901,H,560000.0,7000000.0
10902,H,565000.0,7000000.0
10903,H,570000.0,7000000.0
10904,H,575000.0,7000000.0
10905,H,580000.0,7000000.0
10906,H,585000.0,7000000.0
10907,H,590000.0,7000000.0
10908,H,595000.0,7000000.0
10909,H,600000.0,7000000.0
10910,H,605000.0,7000000.0
10911,H,610000.0,7000000.0
10912,H,615000.0,7000000.0
10913,H,620000.0,7000000.0
10914,H,625000.0,7000000.0
10915,H,630000.0,7000000.0
10916,H,635000.0,7000000.0
10917,H,640000.0,7000000.0
10918,H,645000.0,7000000.0
10919,H,650000.0,7000000.0
10920,H,655000.0,7000000.0
10921,H,660000.0,7000000.0
10922,H,665000.0,7000000.0
10923,H,670000.0,7000000.0
10924,H,675000.0,7000000.0
10925,H,680000.0,7000000.0
10926,H,685000.0,7000000.0
10927,H,690000.0,7000000.0
10928,H,695000.0,7000000.0
10929,H,700000.0,7000000.0
10930,H,705000.0,7000000.0
10931,H,710000.0,7000000.0
10932,H,715000.0,7000000.0
10961,H,185000.0,7005000.0
10966,H,210000.0,7005000.0
10967,H,215000.0,7005000.0
10968,H,220000.0,7005000.0
10969,H,225000.0,7005000.0
10970,H,230000.0,7005000.0
10971,H,235000.0,7005000.0
10972,H,240000.0,7005000.0
10973,H,245000.0,7005000.0
10974,H,250000.0,7005000.0
10975,H,255000.0,7005000.0
10976,H,260000.0,7005000.0
10977,H,265000.0,7005000.0
10978,H,270000.0,7005000.0
10979,H,275000.0,7005000.0
10980,H,280000.0,7005000.0
10981,H,285000.0,7005000.0
10982,H,290000.0,7005000.0
10983,H,295000.0,7005000.0
10984,H,300000.0,7005000.0
10985,H,305000.0,7005000.0
10986,H,310000.0,7005000.0
10987,H,315000.0,7005000.0
10988,H,320000.0,7005000.0
10989,H,325000.0,7005000.0
10990,H,330000.0,7005000.0
10991,H,335000.0,7005000.0
10992,H,340000.0,7005000.0
10993,H,345000.0,7005000.0
10994,H,350000.0,7005000.0
10995,H,355000.0,7005000.0
10996,H,360000.0,7005000.0
10997,H,365000.0,7005000.0
10998,H,370000.0,7005000.0
10999,H,375000.0,7005000.0
11000,H,380000.0,7005000.0
11001,H,385000.0,7005000.0
11002,H,390000.0,7005000.0
11003,H,395000.0,7005000.0
11004,H,400000.0,7005000.0
11005,H,405000.0,7005000.0
11006,H,410000.0,7005000.0
11007,H,415000.0,7005000.0
11008,H,420000.0,7005000.0
11009,H,425000.0,7005000.0
11010,H,430000.0,7005000.0
11011,H,435000.0,7005000.0
11012,H,440000.0,7005000.0
11013,H,445000.0,7005000.0
11014,H,450000.0,7005000.0
11015,H,455000.0,7005000.0
11016,H,460000.0,7005000.0
11017,H,465000.0,7005000.0
11018,H,470000.0,7005000.0
11019,H,475000.0,7005000.0
11020,H,480000.0,7005000.0
11021,H,485000.0,7005000.0
11022,H,490000.0,7005000.0
11023,H,495000.0,7005000.0
11024,H,500000.0,7005000.0
11025,H,505000.0,7005000.0
11026,H,510000.0,7005000.0
11027,H,515000.0,7005000.0
11028,H,520000.0,7005000.0
11029,H,525000.0,7005000.0
11030,H,530000.0,7005000.0
11031,H,535000.0,7005000.0
11032,H,540000.0,7005000.0
11033,H,545000.0,7005000.0
11034,H,550000.0,7005000.0
11035,H,555000.0,7005000.0
11036,H,560000.0,7005000.0
11037,H,565000.0,7005000.0
11038,H,570000.0,7005000.0
11039,H,575000.0,7005000.0
11040,H,580000.0,7005000.0
11041,H,585000.0,7005000.0
11042,H,590000.0,7005000.0
11043,H,595000.0,7005000.0
11044,H,600000.0,7005000.0
11045,H,605000.0,7005000.0
11046,H,610000.0,7005000.0
11047,H,615000.0,7005000.0
11048,H,620000.0,7005000.0
11049,H,625000.0,7005000.0
11050,H,630000.0,7005000.0
11051,H,635000.0,7005000.0
11052,H,640000.0,7005000.0
11053,H,645000.0,7005000.0
11054,H,650000.0,7005000.0
11055,H,655000.0,7005000.0
11056,H,660000.0,7005000.0
11057,H,665000.0,7005000.0
11058,H,670000.0,7005000.0
11059,H,675000.0,7005000.0
11060,H,680000.0,7005000.0
11061,H,685000.0,7005000.0
11062,H,690000.0,7005000.0
11063,H,695000.0,7005000.0
11064,H,700000.0,7005000.0
11065,H,705000.0,7005000.0
11066,H,710000.0,7005000.0
11096,H,185000.0,7010000.0
11101,H,210000.0,7010000.0
11102,H,215000.0,7010000.0
11103,H,220000.0,7010000.0
11104,H,225000.0,7010000.0
11105,H,230000.0,7010000.0
11106,H,235000.0,7010000.0
11107,H,240000.0,7010000.0
11108,H,245000.0,7010000.0
11109,H,250000.0,7010000.0
11110,H,255000.0,7010000.0
11111,H,260000.0,7010000.0
11112,H,265000.0,7010000.0
11113,H,270000.0,7010000.0
11114,H,275000.0,7010000.0
11115,H,280000.0,7010000.0
11116,H,285000.0,7010000.0
11117,H,290000.0,7010000.0
11118,H,295000.0,7010000.0
11119,H,300000.0,7010000.0
11120,H,305000.0,7010000.0
11121,H,310000.0,7010000.0
11122,H,315000.0,7010000.0
11123,H,320000.0,7010000.0
11124,H,325000.0,7010000.0
11125,H,330000.0,7010000.0
11126,H,335000.0,7010000.0
11127,H,340000.0,7010000.0
11128,H,345000.0,7010000.0
11129,H,350000.0,7010000.0
11130,H,355000.0,7010000.0
11131,H,360000.0,7010000.0
11132,H,365000.0,7010000.0
11133,H,370000.0,7010000.0
11134,H,375000.0,7010000.0
11135,H,380000.0,7010000.0
11136,H,385000.0,7010000.0
11137,H,390000.0,7010000.0
11138,H,395000.0,7010000.0
11139,H,400000.0,7010000.0
11140,H,405000.0,7010000.0
11141,H,410000.0,7010000.0
11142,H,415000.0,7010000.0
11143,H,420000.0,7010000.0
11144,H,425000.0,7010000.0
11145,H,430000.0,7010000.0
11146,H,435000.0,7010000.0
11147,H,440000.0,7010000.0
11148,H,445000.0,7010000.0
11149,H,450000.0,7010000.0
11150,H,455000.0,7010000.0
11151,H,460000.0,7010000.0
11152,H,465000.0,7010000.0
11153,H,470000.0,7010000.0
11154,H,475000.0,7010000.0
11155,H,480000.0,7010000.0
11156,H,485000.0,7010000.0
11157,H,490000.0,7010000.0
11158,H,495000.0,7010000.0
11159,H,500000.0,7010000.0
11160,H,505000.0,7010000.0
11161,H,510000.0,7010000.0
11162,H,515000.0,7010000.0
11163,H,520000.0,7010000.0
11164,H,525000.0,7010000.0
11165,H,530000.0,7010000.0
11166,H,535000.0,7010000.0
11167,H,540000.0,7010000.0
11168,H,545000.0,7010000.0
11169,H,550000.0,7010000.0
11170,H,555000.0,7010000.0
11171,H,560000.0,7010000.0
11172,H,565000.0,7010000.0
11173,H,570000.0,7010000.0
11174,H,575000.0,7010000.0
11175,H,580000.0,7010000.0
11176,H,585000.0,7010000.0
11177,H,590000.0,7010000.0
11178,H,595000.0,7010000.0
11179,H,600000.0,7010000.0
11180,H,605000.0,7010000.0
11181,H,610000.0,7010000.0
11182,H,615000.0,7010000.0
11183,H,620000.0,7010000.0
11184,H,625000.0,7010000.0
11185,H,630000.0,7010000.0
11186,H,635000.0,7010000.0
11187,H,640000.0,7010000.0
11188,H,645000.0,7010000.0
11189,H,650000.0,7010000.0
11190,H,655000.0,7010000.0
11191,H,660000.0,7010000.0
11192,H,665000.0,7010000.0
11193,H,670000.0,7010000.0
11194,H,675000.0,7010000.0
11195,H,680000.0,7010000.0
11196,H,685000.0,7010000.0
11197,H,690000.0,7010000.0
11198,H,695000.0,7010000.0
11199,H,700000.0,7010000.0
11200,H,705000.0,7010000.0
11201,H,710000.0,7010000.0
11235,H,205000.0,7015000.0
11236,H,210000.0,7015000.0
11237,H,215000.0,7015000.0
11238,H,220000.0,7015000.0
11239,H,225000.0,7015000.0
11240,H,230000.0,7015000.0
11241,H,235000.0,7015000.0
11242,H,240000.0,7015000.0
11243,H,245000.0,7015000.0
11244,H,250000.0,7015000.0
11245,H,255000.0,7015000.0
11246,H,260000.0,7015000.0
11247,H,265000.0,7015000.0
11248,H,270000.0,7015000.0
11249,H,275000.0,7015000.0
11250,H,280000.0,7015000.0
11251,H,285000.0,7015000.0
11252,H,290000.0,7015000.0
11253,H,295000.0,7015000.0
11254,H,300000.0,7015000.0
11255,H,305000.0,7015000.0
11256,H,310000.0,7015000.0
11257,H,315000.0,7015000.0
11258,H,320000.0,7015000.0
11259,H,325000.0,7015000.0
11260,H,330000.0,7015000.0
11261,H,335000.0,7015000.0
11262,H,340000.0,7015000.0
11263,H,345000.0,7015000.0
11264,H,350000.0,7015000.0
11265,H,355000.0,7015000.0
11266,H,360000.0,7015000.0
11267,H,365000.0,7015000.0
11268,H,370000.0,7015000.0
11269,H,375000.0,7015000.0
11270,H,380000.0,7015000.0
11272,H,390000.0,7015000.0
11273,H,395000.0,7015000.0
11274,H,400000.0,7015000.0
11275,H,405000.0,7015000.0
11276,H,410000.0,7015000.0
11277,H,415000.0,7015000.0
11278,H,420000.0,7015000.0
11279,H,425000.0,7015000.0
11280,H,430000.0,7015000.0
11281,H,435000.0,7015000.0
11282,H,440000.0,7015000.0
11283,H,445000.0,7015000.0
11284,H,450000.0,7015000.0
11285,H,455000.0,7015000.0
11286,H,460000.0,7015000.0
11287,H,465000.0,7015000.0
11288,H,470000.0,7015000.0
11289,H,475000.0,7015000.0
11290,H,480000.0,7015000.0
11291,H,485000.0,7015000.0
11292,H,490000.0,7015000.0
11293,H,495000.0,7015000.0
11294,H,500000.0,7015000.0
11295,H,505000.0,7015000.0
11296,H,510000.0,7015000.0
11297,H,515000.0,7015000.0
11298,H,520000.0,7015000.0
11299,H,525000.0,7015000.0
11300,H,530000.0,7015000.0
11301,H,535000.0,7015000.0
11302,H,540000.0,7015000.0
11303,H,545000.0,7015000.0
11304,H,550000.0,7015000.0
11305,H,555000.0,7015000.0
11306,H,560000.0,7015000.0
11307,H,565000.0,7015000.0
11308,H,570000.0,7015000.0
11309,H,575000.0,7015000.0
11310,H,580000.0,7015000.0
11311,H,585000.0,7015000.0
11312,H,590000.0,7015000.0
11313,H,595000.0,7015000.0
11314,H,600000.0,7015000.0
11315,H,605000.0,7015000.0
11316,H,610000.0,7015000.0
11317,H,615000.0,7015000.0
11318,H,620000.0,7015000.0
11319,H,625000.0,7015000.0
11320,H,630000.0,7015000.0
11321,H,635000.0,7015000.0
11322,H,640000.0,7015000.0
11323,H,645000.0,7015000.0
11324,H,650000.0,7015000.0
11325,H,655000.0,7015000.0
11326,H,660000.0,7015000.0
11327,H,665000.0,7015000.0
11328,H,670000.0,7015000.0
11329,H,675000.0,7015000.0
11330,H,680000.0,7015000.0
11331,H,685000.0,7015000.0
11332,H,690000.0,7015000.0
11333,H,695000.0,7015000.0
11334,H,700000.0,7015000.0
11335,H,705000.0,7015000.0
11336,H,710000.0,7015000.0
11370,H,205000.0,7020000.0
11371,H,210000.0,7020000.0
11372,H,215000.0,7020000.0
11373,H,220000.0,7020000.0
11374,H,225000.0,7020000.0
11375,H,230000.0,7020000.0
11376,H,235000.0,7020000.0
11377,H,240000.0,7020000.0
11378,H,245000.0,7020000.0
11379,H,250000.0,7020000.0
11380,H,255000.0,7020000.0
11381,H,260000.0,7020000.0
11382,H,265000.0,7020000.0
11383,H,270000.0,7020000.0
11384,H,275000.0,7020000.0
11385,H,280000.0,7020000.0
11386,H,285000.0,7020000.0
11387,H,290000.0,7020000.0
11388,H,295000.0,7020000.0
11389,H,300000.0,7020000.0
11390,H,305000.0,7020000.0
11391,H,310000.0,7020000.0
11392,H,315000.0,7020000.0
11393,H,320000.0,7020000.0
11394,H,325000.0,7020000.0
11395,H,330000.0,7020000.0
11396,H,335000.0,7020000.0
11397,H,340000.0,7020000.0
11398,H,345000.0,7020000.0
11399,H,350000.0,7020000.0
11400,H,355000.0,7020000.0
11401,H,360000.0,7020000.0
11402,H,365000.0,7020000.0
11403,H,370000.0,7020000.0
11404,H,375000.0,7020000.0
11405,H,380000.0,7020000.0
11406,H,385000.0,7020000.0
11407,H,390000.0,7020000.0
11408,H,395000.0,7020000.0
11409,H,400000.0,7020000.0
11410,H,405000.0,7020000.0
11411,H,410000.0,7020000.0
11412,H,415000.0,7020000.0
11413,H,420000.0,7020000.0
11414,H,425000.0,7020000.0
11415,H,430000.0,7020000.0
11416,H,435000.0,7020000.0
11417,H,440000.0,7020000.0
11418,H,445000.0,7020000.0
11419,H,450000.0,7020000.0
11420,H,455000.0,7020000.0
11421,H,460000.0,7020000.0
11422,H,465000.0,7020000.0
11423,H,470000.0,7020000.0
11424,H,475000.0,7020000.0
11425,H,480000.0,7020000.0
11426,H,485000.0,7020000.0
11427,H,490000.0,7020000.0
11428,H,495000.0,7020000.0
11429,H,500000.0,7020000.0
11430,H,505000.0,7020000.0
11431,H,510000.0,7020000.0
11432,H,515000.0,7020000.0
11433,H,520000.0,7020000.0
11434,H,525000.0,7020000.0
11435,H,530000.0,7020000.0
11436,H,535000.0,7020000.0
11437,H,540000.0,7020000.0
11438,H,545000.0,7020000.0
11439,H,550000.0,7020000.0
11440,H,555000.0,7020000.0
11441,H,560000.0,7020000.0
11442,H,565000.0,7020000.0
11443,H,570000.0,7020000.0
11444,H,575000.0,7020000.0
11445,H,580000.0,7020000.0
11446,H,585000.0,7020000.0
11447,H,590000.0,7020000.0
11448,H,595000.0,7020000.0
11449,H,600000.0,7020000.0
11450,H,605000.0,7020000.0
11451,H,610000.0,7020000.0
11452,H,615000.0,7020000.0
11453,H,620000.0,7020000.0
11454,H,625000.0,7020000.0
11455,H,630000.0,7020000.0
11456,H,635000.0,7020000.0
11457,H,640000.0,7020000.0
11458,H,645000.0,7020000.0
11459,H,650000.0,7020000.0
11460,H,655000.0,7020000.0
11461,H,660000.0,7020000.0
11462,H,665000.0,7020000.0
11463,H,670000.0,7020000.0
11464,H,675000.0,7020000.0
11465,H,680000.0,7020000.0
11466,H,685000.0,7020000.0
11467,H,690000.0,7020000.0
11468,H,695000.0,7020000.0
11469,H,700000.0,7020000.0
11470,H,705000.0,7020000.0
11499,H,175000.0,7025000.0
11500,H,180000.0,7025000.0
11504,H,200000.0,7025000.0
11505,H,205000.0,7025000.0
11506,H,210000.0,7025000.0
11507,H,215000.0,7025000.0
11508,H,220000.0,7025000.0
11509,H,225000.0,7025000.0
11510,H,230000.0,7025000.0
11511,H,235000.0,7025000.0
11512,H,240000.0,7025000.0
11513,H,245000.0,7025000.0
11514,H,250000.0,7025000.0
11515,H,255000.0,7025000.0
11516,H,260000.0,7025000.0
11517,H,265000.0,7025000.0
11518,H,270000.0,7025000.0
11519,H,275000.0,7025000.0
11520,H,280000.0,7025000.0
11521,H,285000.0,7025000.0
11522,H,290000.0,7025000.0
11523,H,295000.0,7025000.0
11524,H,300000.0,7025000.0
11525,H,305000.0,7025000.0
11526,H,310000.0,7025000.0
11527,H,315000.0,7025000.0
11528,H,320000.0,7025000.0
11529,H,325000.0,7025000.0
11530,H,330000.0,7025000.0
11531,H,335000.0,7025000.0
11532,H,340000.0,7025000.0
11533,H,345000.0,7025000.0
11534,H,350000.0,7025000.0
11535,H,355000.0,7025000.0
11536,H,360000.0,7025000.0
11537,H,365000.0,7025000.0
11538,H,370000.0,7025000.0
11539,H,375000.0,7025000.0
11540,H,380000.0,7025000.0
11541,H,385000.0,7025000.0
11542,H,390000.0,7025000.0
11543,H,395000.0,7025000.0
11544,H,400000.0,7025000.0
11545,H,405000.0,7025000.0
11546,H,410000.0,7025000.0
11547,H,415000.0,7025000.0
11548,H,420000.0,7025000.0
11549,H,425000.0,7025000.0
11550,H,430000.0,7025000.0
11551,H,435000.0,7025000.0
11552,H,440000.0,7025000.0
11553,H,445000.0,7025000.0
11554,H,450000.0,7025000.0
11555,H,455000.0,7025000.0
11556,H,460000.0,7025000.0
11557,H,465000.0,7025000.0
11558,H,470000.0,7025000.0
11559,H,475000.0,7025000.0
11560,H,480000.0,7025000.0
11561,H,485000.0,7025000.0
11562,H,490000.0,7025000.0
11563,H,495000.0,7025000.0
11564,H,500000.0,7025000.0
11565,H,505000.0,7025000.0
11566,H,510000.0,7025000.0
11567,H,515000.0,7025000.0
11568,H,520000.0,7025000.0
11569,H,525000.0,7025000.0
11570,H,530000.0,7025000.0
11571,H,535000.0,7025000.0
11572,H,540000.0,7025000.0
11573,H,545000.0,7025000.0
11574,H,550000.0,7025000.0
11575,H,555000.0,7025000.0
11576,H,560000.0,7025000.0
11577,H,565000.0,7025000.0
11578,H,570000.0,7025000.0
11579,H,575000.0,7025000.0
11580,H,580000.0,7025000.0
11581,H,585000.0,7025000.0
11582,H,590000.0,7025000.0
11583,H,595000.0,7025000.0
11584,H,600000.0,7025000.0
11585,H,605000.0,7025000.0
11586,H,610000.0,7025000.0
11587,H,615000.0,7025000.0
11588,H,620000.0,7025000.0
11589,H,625000.0,7025000.0
11590,H,630000.0,7025000.0
11591,H,635000.0,7025000.0
11592,H,640000.0,7025000.0
11593,H,645000.0,7025000.0
11594,H,650000.0,7025000.0
11595,H,655000.0,7025000.0
11596,H,660000.0,7025000.0
11597,H,665000.0,7025000.0
11598,H,670000.0,7025000.0
11599,H,675000.0,7025000.0
11600,H,680000.0,7025000.0
11601,H,685000.0,7025000.0
11602,H,690000.0,7025000.0
