nro,manner,tilastointialueet:hila5km_linkki_kun2024
3318.000000000000000,1,"434"
3453.000000000000000,1,"407"
3588.000000000000000,1,"560"
3723.000000000000000,1,"560"
3858.000000000000000,1,"560"
3993.000000000000000,1,"560"
4128.000000000000000,1,"398"
4263.000000000000000,1,"398"
4398.000000000000000,1,"398"
4533.000000000000000,1,"398"
4668.000000000000000,1,"398"
4803.000000000000000,1,"111"
4938.000000000000000,1,"111"
5073.000000000000000,1,"111"
5208.000000000000000,1,"111"
5343.000000000000000,1,"111"
5478.000000000000000,1,"111"
5613.000000000000000,1,"781"
5748.000000000000000,1,"781"
5883.000000000000000,1,"081"
6018.000000000000000,1,"081"
6153.000000000000000,1,"081"
6288.000000000000000,1,"081"
6423.000000000000000,1,"081"
6558.000000000000000,1,"081"
6693.000000000000000,1,"172"
6828.000000000000000,1,"172"
6963.000000000000000,1,"172"
7098.000000000000000,1,"172"
7233.000000000000000,1,"172"
7368.000000000000000,1,"172"
7503.000000000000000,1,"172"
7638.000000000000000,1,"850"
7773.000000000000000,1,"850"
7908.000000000000000,1,"850"
8043.000000000000000,1,"179"
8178.000000000000000,1,"179"
8313.000000000000000,1,"410"
8448.000000000000000,1,"410"
8583.000000000000000,1,"410"
8718.000000000000000,1,"410"
8853.000000000000000,1,"410"
8988.000000000000000,1,"410"
9123.000000000000000,1,"992"
9258.000000000000000,1,"992"
9393.000000000000000,1,"992"
9528.000000000000000,1,"992"
9663.000000000000000,1,"992"
9798.000000000000000,1,"992"
9933.000000000000000,1,"992"
10068.000000000000000,1,"931"
10203.000000000000000,1,"931"
10338.000000000000000,1,"931"
10473.000000000000000,1,"931"
10608.000000000000000,1,"931"
10743.000000000000000,1,"931"
10878.000000000000000,1,"931"
11013.000000000000000,1,"931"
11148.000000000000000,1,"931"
11283.000000000000000,1,"931"
11418.000000000000000,1,"601"
11553.000000000000000,1,"601"
11688.000000000000000,1,"601"
11823.000000000000000,1,"626"
11958.000000000000000,1,"626"
12093.000000000000000,1,"626"
12228.000000000000000,1,"626"
12363.000000000000000,1,"626"
12498.000000000000000,1,"626"
12633.000000000000000,1,"626"
12768.000000000000000,1,"626"
12903.000000000000000,1,"626"
13038.000000000000000,1,"317"
13173.000000000000000,1,"317"
13308.000000000000000,1,"317"
13443.000000000000000,1,"317"
13578.000000000000000,1,"317"
13713.000000000000000,1,"791"
13848.000000000000000,1,"791"
13983.000000000000000,1,"791"
14118.000000000000000,1,"791"
14253.000000000000000,1,"791"
14388.000000000000000,1,"791"
14523.000000000000000,1,"791"
14658.000000000000000,1,"791"
14793.000000000000000,1,"791"
14928.000000000000000,1,"791"
15063.000000000000000,1,"791"
15198.000000000000000,1,"425"
15333.000000000000000,1,"859"
15468.000000000000000,1,"859"
15603.000000000000000,1,"859"
15738.000000000000000,1,"859"
15873.000000000000000,1,"494"
16008.000000000000000,1,"494"
16143.000000000000000,1,"494"
16278.000000000000000,1,"564"
16413.000000000000000,1,"564"
16548.000000000000000,1,"564"
16683.000000000000000,1,"564"
16818.000000000000000,1,"564"
16953.000000000000000,1,"564"
17088.000000000000000,1,"564"
17223.000000000000000,1,"564"
17358.000000000000000,1,"564"
17493.000000000000000,1,"564"
17628.000000000000000,1,"564"
17763.000000000000000,1,"564"
17898.000000000000000,1,"564"
18033.000000000000000,1,"564"
18168.000000000000000,1,"139"
18303.000000000000000,1,"139"
18438.000000000000000,1,"139"
18573.000000000000000,1,"139"
18708.000000000000000,1,"139"
18843.000000000000000,1,"751"
18978.000000000000000,1,"683"
19113.000000000000000,1,"683"
19248.000000000000000,1,"683"
19383.000000000000000,1,"683"
19518.000000000000000,1,"683"
19653.000000000000000,1,"683"
19788.000000000000000,1,"845"
19923.000000000000000,1,"845"
20058.000000000000000,1,"845"
20193.000000000000000,1,"698"
20328.000000000000000,1,"698"
20463.000000000000000,1,"698"
20598.000000000000000,1,"698"
20733.000000000000000,1,"698"
20868.000000000000000,1,"698"
21003.000000000000000,1,"698"
21138.000000000000000,1,"698"
21273.000000000000000,1,"698"
21408.000000000000000,1,"698"
21543.000000000000000,1,"698"
21678.000000000000000,1,"698"
21813.000000000000000,1,"698"
21948.000000000000000,1,"698"
22083.000000000000000,1,"698"
22218.000000000000000,1,"698"
22353.000000000000000,1,"698"
22488.000000000000000,1,"698"
22623.000000000000000,1,"698"
22758.000000000000000,1,"698"
22893.000000000000000,1,"758"
23028.000000000000000,1,"758"
23163.000000000000000,1,"758"
23298.000000000000000,1,"758"
23433.000000000000000,1,"758"
23568.000000000000000,1,"758"
23703.000000000000000,1,"758"
23838.000000000000000,1,"758"
23973.000000000000000,1,"758"
24108.000000000000000,1,"758"
24243.000000000000000,1,"261"
24378.000000000000000,1,"261"
24513.000000000000000,1,"261"
24648.000000000000000,1,"261"
24783.000000000000000,1,"261"
24918.000000000000000,1,"261"
25053.000000000000000,1,"261"
25188.000000000000000,1,"261"
25323.000000000000000,1,"261"
25458.000000000000000,1,"261"
25593.000000000000000,1,"261"
25728.000000000000000,1,"261"
25863.000000000000000,1,"261"
25998.000000000000000,1,"261"
26133.000000000000000,1,"261"
26268.000000000000000,1,"261"
26403.000000000000000,1,"148"
26538.000000000000000,1,"148"
26673.000000000000000,1,"148"
26808.000000000000000,1,"148"
26943.000000000000000,1,"148"
27078.000000000000000,1,"148"
27213.000000000000000,1,"148"
27348.000000000000000,1,"148"
27483.000000000000000,1,"148"
27618.000000000000000,1,"148"
27753.000000000000000,1,"148"
27888.000000000000000,1,"148"
28023.000000000000000,1,"148"
28158.000000000000000,1,"148"
28293.000000000000000,1,"148"
28428.000000000000000,1,"148"
28563.000000000000000,1,"148"
28698.000000000000000,1,"148"
28833.000000000000000,1,"148"
28968.000000000000000,1,"890"
29103.000000000000000,1,"890"
29238.000000000000000,1,"890"
29373.000000000000000,1,"890"
1429.000000000000000,0,"638"
1564.000000000000000,0,"638"
1699.000000000000000,0,"638"
1834.000000000000000,1,"638"
1969.000000000000000,1,"434"
2104.000000000000000,1,"434"
2239.000000000000000,1,"434"
2374.000000000000000,1,"434"
2509.000000000000000,1,"434"
2644.000000000000000,1,"434"
2779.000000000000000,1,"434"
2914.000000000000000,1,"434"
3049.000000000000000,1,"434"
3184.000000000000000,1,"407"
3319.000000000000000,1,"407"
3454.000000000000000,1,"407"
3589.000000000000000,1,"560"
3724.000000000000000,1,"560"
3859.000000000000000,1,"560"
3994.000000000000000,1,"142"
4129.000000000000000,1,"398"
4264.000000000000000,1,"142"
4399.000000000000000,1,"142"
4534.000000000000000,1,"142"
4669.000000000000000,1,"142"
4804.000000000000000,1,"142"
4939.000000000000000,1,"111"
5074.000000000000000,1,"111"
5209.000000000000000,1,"111"
5344.000000000000000,1,"111"
5479.000000000000000,1,"111"
5614.000000000000000,1,"781"
5749.000000000000000,1,"081"
5884.000000000000000,1,"081"
6019.000000000000000,1,"081"
6154.000000000000000,1,"081"
6289.000000000000000,1,"081"
6424.000000000000000,1,"172"
6559.000000000000000,1,"172"
6694.000000000000000,1,"172"
6829.000000000000000,1,"172"
6964.000000000000000,1,"172"
7099.000000000000000,1,"172"
7234.000000000000000,1,"172"
7369.000000000000000,1,"172"
7504.000000000000000,1,"850"
7639.000000000000000,1,"850"
7774.000000000000000,1,"850"
7909.000000000000000,1,"850"
8044.000000000000000,1,"410"
8179.000000000000000,1,"410"
8314.000000000000000,1,"410"
8449.000000000000000,1,"410"
8584.000000000000000,1,"410"
8719.000000000000000,1,"410"
8854.000000000000000,1,"410"
8989.000000000000000,1,"410"
9124.000000000000000,1,"275"
9259.000000000000000,1,"992"
9394.000000000000000,1,"992"
9529.000000000000000,1,"992"
9664.000000000000000,1,"992"
9799.000000000000000,1,"275"
9934.000000000000000,1,"992"
10069.000000000000000,1,"992"
10204.000000000000000,1,"921"
10339.000000000000000,1,"931"
10474.000000000000000,1,"931"
10609.000000000000000,1,"931"
10744.000000000000000,1,"931"
10879.000000000000000,1,"931"
11014.000000000000000,1,"931"
11149.000000000000000,1,"931"
11284.000000000000000,1,"931"
11419.000000000000000,1,"601"
11554.000000000000000,1,"601"
11689.000000000000000,1,"601"
11824.000000000000000,1,"626"
11959.000000000000000,1,"626"
12094.000000000000000,1,"626"
12229.000000000000000,1,"626"
12364.000000000000000,1,"626"
12499.000000000000000,1,"626"
12634.000000000000000,1,"626"
12769.000000000000000,1,"626"
12904.000000000000000,1,"626"
13039.000000000000000,1,"626"
13174.000000000000000,1,"317"
13309.000000000000000,1,"317"
13444.000000000000000,1,"317"
13579.000000000000000,1,"317"
13714.000000000000000,1,"791"
13849.000000000000000,1,"791"
13984.000000000000000,1,"791"
14119.000000000000000,1,"791"
14254.000000000000000,1,"791"
14389.000000000000000,1,"791"
14524.000000000000000,1,"791"
14659.000000000000000,1,"791"
14794.000000000000000,1,"791"
14929.000000000000000,1,"791"
15064.000000000000000,1,"425"
15199.000000000000000,1,"859"
15334.000000000000000,1,"859"
15469.000000000000000,1,"494"
15604.000000000000000,1,"494"
15739.000000000000000,1,"494"
15874.000000000000000,1,"494"
16009.000000000000000,1,"494"
16144.000000000000000,1,"494"
16279.000000000000000,1,"494"
16414.000000000000000,1,"564"
16549.000000000000000,1,"564"
16684.000000000000000,1,"564"
16819.000000000000000,1,"564"
16954.000000000000000,1,"564"
17089.000000000000000,1,"564"
17224.000000000000000,1,"564"
17359.000000000000000,1,"564"
17494.000000000000000,1,"564"
17629.000000000000000,1,"564"
17764.000000000000000,1,"564"
17899.000000000000000,1,"564"
18034.000000000000000,1,"564"
18169.000000000000000,1,"139"
18304.000000000000000,1,"139"
18439.000000000000000,1,"139"
18574.000000000000000,1,"139"
18709.000000000000000,1,"139"
18844.000000000000000,1,"683"
18979.000000000000000,1,"683"
19114.000000000000000,1,"683"
19249.000000000000000,1,"683"
19384.000000000000000,1,"683"
19519.000000000000000,1,"683"
19654.000000000000000,1,"683"
19789.000000000000000,1,"683"
19924.000000000000000,1,"845"
20059.000000000000000,1,"698"
20194.000000000000000,1,"698"
20329.000000000000000,1,"698"
20464.000000000000000,1,"698"
20599.000000000000000,1,"698"
20734.000000000000000,1,"698"
20869.000000000000000,1,"698"
21004.000000000000000,1,"698"
21139.000000000000000,1,"698"
21274.000000000000000,1,"698"
21409.000000000000000,1,"698"
21544.000000000000000,1,"698"
21679.000000000000000,1,"698"
21814.000000000000000,1,"698"
21949.000000000000000,1,"698"
22084.000000000000000,1,"698"
22219.000000000000000,1,"698"
22354.000000000000000,1,"698"
22489.000000000000000,1,"698"
22624.000000000000000,1,"698"
22759.000000000000000,1,"698"
22894.000000000000000,1,"758"
23029.000000000000000,1,"758"
23164.000000000000000,1,"758"
23299.000000000000000,1,"758"
23434.000000000000000,1,"758"
23569.000000000000000,1,"758"
23704.000000000000000,1,"758"
23839.000000000000000,1,"758"
23974.000000000000000,1,"758"
24109.000000000000000,1,"758"
24244.000000000000000,1,"758"
24379.000000000000000,1,"758"
24514.000000000000000,1,"758"
24649.000000000000000,1,"758"
24784.000000000000000,1,"261"
24919.000000000000000,1,"261"
25054.000000000000000,1,"261"
25189.000000000000000,1,"261"
25324.000000000000000,1,"261"
25459.000000000000000,1,"261"
25594.000000000000000,1,"261"
25729.000000000000000,1,"261"
25864.000000000000000,1,"261"
25999.000000000000000,1,"261"
26134.000000000000000,1,"261"
26269.000000000000000,1,"261"
26404.000000000000000,1,"148"
26539.000000000000000,1,"148"
26674.000000000000000,1,"148"
26809.000000000000000,1,"148"
26944.000000000000000,1,"148"
27079.000000000000000,1,"148"
27214.000000000000000,1,"148"
27349.000000000000000,1,"148"
27484.000000000000000,1,"148"
27619.000000000000000,1,"148"
27754.000000000000000,1,"148"
27889.000000000000000,1,"148"
28024.000000000000000,1,"148"
28159.000000000000000,1,"148"
28294.000000000000000,1,"148"
28429.000000000000000,1,"148"
28564.000000000000000,1,"148"
28699.000000000000000,1,"148"
28834.000000000000000,1,"148"
28969.000000000000000,1,"148"
29104.000000000000000,1,"890"
29239.000000000000000,1,"890"
29374.000000000000000,1,"890"
29509.000000000000000,1,"890"
29644.000000000000000,1,"890"
29779.000000000000000,1,"890"
29914.000000000000000,1,"890"
30049.000000000000000,1,"890"
30184.000000000000000,1,"890"
1565.000000000000000,0,"638"
1700.000000000000000,0,"434"
1835.000000000000000,1,"434"
1970.000000000000000,1,"434"
2105.000000000000000,1,"434"
2240.000000000000000,1,"434"
2375.000000000000000,1,"434"
2510.000000000000000,1,"434"
2645.000000000000000,1,"434"
2780.000000000000000,1,"434"
2915.000000000000000,1,"434"
3050.000000000000000,1,"407"
3185.000000000000000,1,"407"
3320.000000000000000,1,"407"
3455.000000000000000,1,"407"
3590.000000000000000,1,"407"
3725.000000000000000,1,"142"
3860.000000000000000,1,"142"
3995.000000000000000,1,"142"
4130.000000000000000,1,"142"
4265.000000000000000,1,"142"
4400.000000000000000,1,"142"
4535.000000000000000,1,"142"
4670.000000000000000,1,"142"
4805.000000000000000,1,"142"
4940.000000000000000,1,"111"
5075.000000000000000,1,"111"
5210.000000000000000,1,"111"
5345.000000000000000,1,"111"
5480.000000000000000,1,"111"
5615.000000000000000,1,"111"
5750.000000000000000,1,"081"
5885.000000000000000,1,"081"
6020.000000000000000,1,"081"
6155.000000000000000,1,"081"
6290.000000000000000,1,"081"
6425.000000000000000,1,"172"
6560.000000000000000,1,"172"
6695.000000000000000,1,"172"
6830.000000000000000,1,"172"
6965.000000000000000,1,"172"
7100.000000000000000,1,"172"
7235.000000000000000,1,"172"
7370.000000000000000,1,"172"
7505.000000000000000,1,"172"
7640.000000000000000,1,"850"
7775.000000000000000,1,"850"
7910.000000000000000,1,"850"
8045.000000000000000,1,"850"
8180.000000000000000,1,"410"
8315.000000000000000,1,"410"
8450.000000000000000,1,"410"
8585.000000000000000,1,"410"
8720.000000000000000,1,"410"
8855.000000000000000,1,"410"
8990.000000000000000,1,"275"
9125.000000000000000,1,"275"
9260.000000000000000,1,"275"
9395.000000000000000,1,"275"
9530.000000000000000,1,"275"
9665.000000000000000,1,"275"
9800.000000000000000,1,"275"
9935.000000000000000,1,"275"
10070.000000000000000,1,"921"
10205.000000000000000,1,"921"
10340.000000000000000,1,"931"
10475.000000000000000,1,"931"
10610.000000000000000,1,"931"
10745.000000000000000,1,"931"
10880.000000000000000,1,"931"
11015.000000000000000,1,"931"
11150.000000000000000,1,"931"
11285.000000000000000,1,"239"
11420.000000000000000,1,"239"
11555.000000000000000,1,"239"
11690.000000000000000,1,"239"
11825.000000000000000,1,"626"
11960.000000000000000,1,"626"
12095.000000000000000,1,"626"
12230.000000000000000,1,"626"
12365.000000000000000,1,"626"
12500.000000000000000,1,"626"
12635.000000000000000,1,"626"
12770.000000000000000,1,"626"
12905.000000000000000,1,"626"
13040.000000000000000,1,"626"
13175.000000000000000,1,"317"
13310.000000000000000,1,"317"
13445.000000000000000,1,"317"
13580.000000000000000,1,"791"
13715.000000000000000,1,"791"
13850.000000000000000,1,"791"
13985.000000000000000,1,"791"
14120.000000000000000,1,"791"
14255.000000000000000,1,"791"
14390.000000000000000,1,"791"
14525.000000000000000,1,"791"
14660.000000000000000,1,"791"
14795.000000000000000,1,"791"
14930.000000000000000,1,"791"
15065.000000000000000,1,"425"
15200.000000000000000,1,"425"
15335.000000000000000,1,"494"
15470.000000000000000,1,"494"
15605.000000000000000,1,"494"
15740.000000000000000,1,"494"
15875.000000000000000,1,"494"
16010.000000000000000,1,"494"
16145.000000000000000,1,"494"
16280.000000000000000,1,"494"
16415.000000000000000,1,"564"
16550.000000000000000,1,"564"
16685.000000000000000,1,"564"
16820.000000000000000,1,"564"
16955.000000000000000,1,"564"
17090.000000000000000,1,"564"
17225.000000000000000,1,"564"
17360.000000000000000,1,"564"
17495.000000000000000,1,"564"
17630.000000000000000,1,"564"
17765.000000000000000,1,"564"
17900.000000000000000,1,"564"
18035.000000000000000,1,"564"
18170.000000000000000,1,"139"
18305.000000000000000,1,"139"
18440.000000000000000,1,"139"
18575.000000000000000,1,"139"
18710.000000000000000,1,"139"
18845.000000000000000,1,"139"
18980.000000000000000,1,"683"
19115.000000000000000,1,"683"
19250.000000000000000,1,"683"
19385.000000000000000,1,"683"
19520.000000000000000,1,"683"
19655.000000000000000,1,"683"
19790.000000000000000,1,"683"
19925.000000000000000,1,"683"
20060.000000000000000,1,"698"
20195.000000000000000,1,"698"
20330.000000000000000,1,"698"
20465.000000000000000,1,"698"
20600.000000000000000,1,"698"
20735.000000000000000,1,"698"
20870.000000000000000,1,"698"
21005.000000000000000,1,"698"
21140.000000000000000,1,"698"
21275.000000000000000,1,"698"
21410.000000000000000,1,"698"
21545.000000000000000,1,"698"
21680.000000000000000,1,"698"
21815.000000000000000,1,"698"
21950.000000000000000,1,"698"
22085.000000000000000,1,"698"
22220.000000000000000,1,"698"
22355.000000000000000,1,"698"
22490.000000000000000,1,"698"
22625.000000000000000,1,"698"
22760.000000000000000,1,"758"
22895.000000000000000,1,"758"
23030.000000000000000,1,"758"
23165.000000000000000,1,"758"
23300.000000000000000,1,"758"
23435.000000000000000,1,"758"
23570.000000000000000,1,"758"
23705.000000000000000,1,"758"
23840.000000000000000,1,"758"
23975.000000000000000,1,"758"
24110.000000000000000,1,"758"
24245.000000000000000,1,"758"
24380.000000000000000,1,"758"
24515.000000000000000,1,"758"
24650.000000000000000,1,"758"
24785.000000000000000,1,"758"
24920.000000000000000,1,"758"
25055.000000000000000,1,"758"
25190.000000000000000,1,"758"
25325.000000000000000,1,"261"
25460.000000000000000,1,"758"
25595.000000000000000,1,"758"
25730.000000000000000,1,"758"
25865.000000000000000,1,"758"
26000.000000000000000,1,"758"
26135.000000000000000,1,"758"
26270.000000000000000,1,"758"
26405.000000000000000,1,"148"
26540.000000000000000,1,"148"
26675.000000000000000,1,"148"
26810.000000000000000,1,"148"
26945.000000000000000,1,"148"
27080.000000000000000,1,"148"
27215.000000000000000,1,"148"
27350.000000000000000,1,"148"
27485.000000000000000,1,"148"
27620.000000000000000,1,"148"
27755.000000000000000,1,"148"
27890.000000000000000,1,"148"
28025.000000000000000,1,"148"
28160.000000000000000,1,"148"
28295.000000000000000,1,"148"
28430.000000000000000,1,"148"
28565.000000000000000,1,"148"
28700.000000000000000,1,"148"
28835.000000000000000,1,"148"
28970.000000000000000,1,"148"
29105.000000000000000,1,"890"
29240.000000000000000,1,"890"
29375.000000000000000,1,"890"
29510.000000000000000,1,"890"
29645.000000000000000,1,"890"
29780.000000000000000,1,"890"
29915.000000000000000,1,"890"
30050.000000000000000,1,"890"
30185.000000000000000,1,"890"
30320.000000000000000,1,"890"
30455.000000000000000,1,"890"
30590.000000000000000,1,"890"
1566.000000000000000,0,"434"
1701.000000000000000,0,"434"
1836.000000000000000,0,"434"
1971.000000000000000,0,"434"
2106.000000000000000,1,"434"
2241.000000000000000,1,"434"
2376.000000000000000,1,"434"
2511.000000000000000,1,"434"
2646.000000000000000,1,"434"
2781.000000000000000,1,"434"
2916.000000000000000,1,"434"
3051.000000000000000,1,"407"
3186.000000000000000,1,"407"
3321.000000000000000,1,"407"
3456.000000000000000,1,"407"
3591.000000000000000,1,"286"
3726.000000000000000,1,"142"
3861.000000000000000,1,"142"
3996.000000000000000,1,"142"
4131.000000000000000,1,"142"
4266.000000000000000,1,"142"
4401.000000000000000,1,"142"
4536.000000000000000,1,"286"
4671.000000000000000,1,"286"
4806.000000000000000,1,"286"
4941.000000000000000,1,"111"
5076.000000000000000,1,"111"
5211.000000000000000,1,"111"
5346.000000000000000,1,"111"
5481.000000000000000,1,"111"
5616.000000000000000,1,"111"
5751.000000000000000,1,"588"
5886.000000000000000,1,"588"
6021.000000000000000,1,"588"
6156.000000000000000,1,"081"
6291.000000000000000,1,"081"
6426.000000000000000,1,"172"
6561.000000000000000,1,"172"
6696.000000000000000,1,"172"
6831.000000000000000,1,"172"
6966.000000000000000,1,"172"
7101.000000000000000,1,"172"
7236.000000000000000,1,"172"
7371.000000000000000,1,"172"
7506.000000000000000,1,"172"
7641.000000000000000,1,"850"
7776.000000000000000,1,"213"
7911.000000000000000,1,"213"
8046.000000000000000,1,"850"
8181.000000000000000,1,"410"
8316.000000000000000,1,"410"
8451.000000000000000,1,"077"
8586.000000000000000,1,"410"
8721.000000000000000,1,"077"
8856.000000000000000,1,"077"
8991.000000000000000,1,"077"
9126.000000000000000,1,"275"
9261.000000000000000,1,"275"
9396.000000000000000,1,"275"
9531.000000000000000,1,"275"
9666.000000000000000,1,"275"
9801.000000000000000,1,"275"
9936.000000000000000,1,"921"
10071.000000000000000,1,"921"
10206.000000000000000,1,"921"
10341.000000000000000,1,"931"
10476.000000000000000,1,"921"
10611.000000000000000,1,"931"
10746.000000000000000,1,"239"
10881.000000000000000,1,"239"
11016.000000000000000,1,"239"
11151.000000000000000,1,"239"
11286.000000000000000,1,"239"
11421.000000000000000,1,"239"
11556.000000000000000,1,"239"
11691.000000000000000,1,"595"
11826.000000000000000,1,"595"
11961.000000000000000,1,"263"
12096.000000000000000,1,"263"
12231.000000000000000,1,"626"
12366.000000000000000,1,"626"
12501.000000000000000,1,"626"
12636.000000000000000,1,"626"
12771.000000000000000,1,"626"
12906.000000000000000,1,"263"
13041.000000000000000,1,"626"
13176.000000000000000,1,"626"
13311.000000000000000,1,"630"
13446.000000000000000,1,"630"
13581.000000000000000,1,"630"
13716.000000000000000,1,"630"
13851.000000000000000,1,"630"
13986.000000000000000,1,"791"
14121.000000000000000,1,"791"
14256.000000000000000,1,"791"
14391.000000000000000,1,"791"
14526.000000000000000,1,"791"
14661.000000000000000,1,"791"
14796.000000000000000,1,"791"
14931.000000000000000,1,"425"
15066.000000000000000,1,"425"
15201.000000000000000,1,"494"
15336.000000000000000,1,"494"
15471.000000000000000,1,"494"
15606.000000000000000,1,"494"
15741.000000000000000,1,"494"
15876.000000000000000,1,"889"
16011.000000000000000,1,"494"
16146.000000000000000,1,"494"
16281.000000000000000,1,"564"
16416.000000000000000,1,"564"
16551.000000000000000,1,"564"
16686.000000000000000,1,"564"
16821.000000000000000,1,"564"
16956.000000000000000,1,"564"
17091.000000000000000,1,"564"
17226.000000000000000,1,"564"
17361.000000000000000,1,"564"
17496.000000000000000,1,"564"
17631.000000000000000,1,"564"
17766.000000000000000,1,"615"
17901.000000000000000,1,"615"
18036.000000000000000,1,"615"
18171.000000000000000,1,"615"
18306.000000000000000,1,"615"
18441.000000000000000,1,"615"
18576.000000000000000,1,"615"
18711.000000000000000,1,"683"
18846.000000000000000,1,"683"
18981.000000000000000,1,"683"
19116.000000000000000,1,"683"
19251.000000000000000,1,"683"
19386.000000000000000,1,"683"
19521.000000000000000,1,"683"
19656.000000000000000,1,"683"
19791.000000000000000,1,"683"
19926.000000000000000,1,"683"
20061.000000000000000,1,"698"
20196.000000000000000,1,"698"
20331.000000000000000,1,"698"
20466.000000000000000,1,"698"
20601.000000000000000,1,"698"
20736.000000000000000,1,"698"
20871.000000000000000,1,"698"
21006.000000000000000,1,"698"
21141.000000000000000,1,"698"
21276.000000000000000,1,"698"
21411.000000000000000,1,"698"
21546.000000000000000,1,"698"
21681.000000000000000,1,"698"
21816.000000000000000,1,"698"
21951.000000000000000,1,"698"
22086.000000000000000,1,"698"
22221.000000000000000,1,"698"
22356.000000000000000,1,"698"
22491.000000000000000,1,"698"
22626.000000000000000,1,"758"
22761.000000000000000,1,"758"
22896.000000000000000,1,"758"
23031.000000000000000,1,"758"
23166.000000000000000,1,"758"
23301.000000000000000,1,"758"
23436.000000000000000,1,"758"
23571.000000000000000,1,"758"
23706.000000000000000,1,"758"
23841.000000000000000,1,"758"
23976.000000000000000,1,"758"
24111.000000000000000,1,"758"
24246.000000000000000,1,"758"
24381.000000000000000,1,"758"
24516.000000000000000,1,"758"
24651.000000000000000,1,"758"
24786.000000000000000,1,"758"
24921.000000000000000,1,"758"
25056.000000000000000,1,"758"
25191.000000000000000,1,"758"
25326.000000000000000,1,"758"
25461.000000000000000,1,"758"
25596.000000000000000,1,"758"
25731.000000000000000,1,"758"
25866.000000000000000,1,"758"
26001.000000000000000,1,"758"
26136.000000000000000,1,"758"
26271.000000000000000,1,"758"
26406.000000000000000,1,"148"
26541.000000000000000,1,"148"
26676.000000000000000,1,"148"
26811.000000000000000,1,"148"
26946.000000000000000,1,"148"
27081.000000000000000,1,"148"
27216.000000000000000,1,"148"
27351.000000000000000,1,"148"
27486.000000000000000,1,"148"
27621.000000000000000,1,"148"
27756.000000000000000,1,"148"
27891.000000000000000,1,"148"
28026.000000000000000,1,"148"
28161.000000000000000,1,"148"
28296.000000000000000,1,"148"
28431.000000000000000,1,"148"
28566.000000000000000,1,"148"
28701.000000000000000,1,"148"
28836.000000000000000,1,"148"
28971.000000000000000,1,"148"
29106.000000000000000,1,"148"
29241.000000000000000,1,"890"
29376.000000000000000,1,"890"
29511.000000000000000,1,"890"
29646.000000000000000,1,"890"
29781.000000000000000,1,"890"
29916.000000000000000,1,"890"
30051.000000000000000,1,"890"
30186.000000000000000,1,"890"
30321.000000000000000,1,"890"
30456.000000000000000,1,"890"
30591.000000000000000,1,"890"
30726.000000000000000,1,"890"
1702.000000000000000,0,"434"
1837.000000000000000,0,"434"
1972.000000000000000,0,"434"
2107.000000000000000,1,"434"
2242.000000000000000,1,"434"
2377.000000000000000,1,"434"
2512.000000000000000,1,"434"
2647.000000000000000,1,"434"
2782.000000000000000,1,"434"
2917.000000000000000,1,"434"
3052.000000000000000,1,"434"
3187.000000000000000,1,"434"
3322.000000000000000,1,"434"
3457.000000000000000,1,"286"
3592.000000000000000,1,"286"
3727.000000000000000,1,"286"
3862.000000000000000,1,"142"
3997.000000000000000,1,"142"
4132.000000000000000,1,"142"
4267.000000000000000,1,"142"
4402.000000000000000,1,"142"
4537.000000000000000,1,"286"
4672.000000000000000,1,"286"
4807.000000000000000,1,"286"
4942.000000000000000,1,"286"
5077.000000000000000,1,"111"
5212.000000000000000,1,"111"
5347.000000000000000,1,"111"
5482.000000000000000,1,"111"
5617.000000000000000,1,"588"
5752.000000000000000,1,"588"
5887.000000000000000,1,"588"
6022.000000000000000,1,"588"
6157.000000000000000,1,"588"
6292.000000000000000,1,"588"
6427.000000000000000,1,"172"
6562.000000000000000,1,"172"
6697.000000000000000,1,"172"
6832.000000000000000,1,"172"
6967.000000000000000,1,"172"
7102.000000000000000,1,"213"
7237.000000000000000,1,"213"
7372.000000000000000,1,"172"
7507.000000000000000,1,"213"
7642.000000000000000,1,"213"
7777.000000000000000,1,"213"
7912.000000000000000,1,"213"
8047.000000000000000,1,"077"
8182.000000000000000,1,"077"
8317.000000000000000,1,"077"
8452.000000000000000,1,"077"
8587.000000000000000,1,"077"
8722.000000000000000,1,"077"
8857.000000000000000,1,"077"
8992.000000000000000,1,"077"
9127.000000000000000,1,"275"
9262.000000000000000,1,"275"
9397.000000000000000,1,"275"
9532.000000000000000,1,"275"
9667.000000000000000,1,"275"
9802.000000000000000,1,"921"
9937.000000000000000,1,"921"
10072.000000000000000,1,"921"
10207.000000000000000,1,"921"
10342.000000000000000,1,"921"
10477.000000000000000,1,"921"
10612.000000000000000,1,"239"
10747.000000000000000,1,"239"
10882.000000000000000,1,"239"
11017.000000000000000,1,"239"
11152.000000000000000,1,"239"
11287.000000000000000,1,"239"
11422.000000000000000,1,"595"
11557.000000000000000,1,"595"
11692.000000000000000,1,"595"
11827.000000000000000,1,"595"
11962.000000000000000,1,"263"
12097.000000000000000,1,"263"
12232.000000000000000,1,"263"
12367.000000000000000,1,"263"
12502.000000000000000,1,"263"
12637.000000000000000,1,"263"
12772.000000000000000,1,"263"
12907.000000000000000,1,"263"
13042.000000000000000,1,"263"
13177.000000000000000,1,"630"
13312.000000000000000,1,"630"
13447.000000000000000,1,"630"
13582.000000000000000,1,"630"
13717.000000000000000,1,"630"
